payment_id,claim_id,payment_date,payment_amount,payment_type,cumulative_paid
2138,487,2025-07-20,171975.23,indemnity,446651.96
2139,487,2025-11-12,83990.28,indemnity,530642.24
2140,488,2023-11-14,14339.56,indemnity,14339.56
2141,488,2025-06-09,8939.93,indemnity,23279.49
2142,488,2024-10-23,-1096.26,recovery,22183.23
2143,488,2025-09-29,4525.92,indemnity,26709.15
2144,489,2023-12-16,13729.31,indemnity,13729.31
2145,489,2024-05-08,8664.98,indemnity,22394.29
2146,489,2025-08-20,4292.28,indemnity,26686.57
2147,490,2023-01-24,43774.89,indemnity,43774.89
2148,490,2023-03-17,5315.1,expense,49089.99
2149,490,2024-09-17,28002.0,indemnity,77091.99
2150,490,2025-09-08,13482.56,indemnity,90574.55
2151,490,2025-07-18,1672.43,expense,92246.98
2152,490,2025-12-28,4413.9,indemnity,96660.88
2153,491,2024-07-21,18978.29,indemnity,18978.29
2154,491,2025-07-04,11070.41,indemnity,30048.7
2155,491,2024-10-04,-1332.32,recovery,28716.38
2156,491,2025-08-28,5999.3,indemnity,34715.68
2157,492,2025-04-20,10265.65,indemnity,10265.65
2158,492,2025-07-06,7770.26,indemnity,18035.91
2159,493,2022-02-20,10659.05,indemnity,10659.05
2160,493,2022-05-12,843.76,expense,11502.81
2161,493,2023-08-11,7563.36,indemnity,19066.17
2162,493,2023-11-29,3570.62,indemnity,22636.79
2163,493,2024-08-11,264.62,expense,22901.41
2164,493,2025-01-11,2538.03,indemnity,25439.44
2165,493,2025-12-23,1259.69,indemnity,26699.13
2166,494,2021-04-14,5586.08,indemnity,5586.08
2167,494,2021-12-30,2989.76,indemnity,8575.84
2168,494,2023-02-18,1627.46,indemnity,10203.3
2169,494,2023-12-31,580.2,indemnity,10783.5
2170,495,2021-05-13,16110.23,indemnity,16110.23
2171,495,2022-02-23,9111.0,indemnity,25221.23
2172,495,2023-05-29,4744.97,indemnity,29966.2
2173,495,2023-11-07,1566.13,indemnity,31532.33
2174,495,2023-08-17,86.23,expense,31618.56
2175,496,2021-05-07,4838.63,indemnity,4838.63
2176,496,2022-05-10,3185.79,indemnity,8024.42
2177,496,2023-05-06,1441.93,indemnity,9466.35
2178,496,2024-11-04,409.23,indemnity,9875.58
2179,497,2020-12-16,5172.95,indemnity,5172.95
2180,497,2021-09-08,3708.3,indemnity,8881.25
2181,497,2021-12-03,338.51,expense,9219.76
2182,497,2022-09-10,2034.76,indemnity,11254.52
2183,497,2024-05-27,599.03,indemnity,11853.55
2184,498,2021-09-29,7152.29,indemnity,7152.29
2185,498,2023-02-04,4248.53,indemnity,11400.82
2186,498,2023-10-31,2042.25,indemnity,13443.07
2187,498,2025-07-30,696.74,indemnity,14139.81
2188,499,2022-01-09,434098.6,indemnity,434098.6
2189,499,2022-07-09,54658.44,indemnity,488757.04
2190,500,2021-05-26,35222.77,indemnity,35222.77
2191,500,2022-06-28,22503.46,indemnity,57726.23
2192,500,2023-10-11,10543.04,indemnity,68269.27
2193,500,2024-05-13,3751.34,indemnity,72020.61
2194,501,2024-07-10,10514.09,indemnity,10514.09
2195,501,2024-09-10,601.99,expense,11116.08
2196,501,2025-10-18,7350.59,indemnity,18466.67
2197,502,2022-06-30,9411.27,indemnity,9411.27
2198,502,2023-12-07,5169.76,indemnity,14581.03
2199,502,2024-06-26,2753.76,indemnity,17334.79
2200,502,2025-09-25,931.01,indemnity,18265.8
2201,503,2025-12-23,9050.37,indemnity,9050.37
2202,504,2025-09-01,4621.26,indemnity,4621.26
2203,505,2022-01-15,3679.69,indemnity,3679.69
2204,505,2022-03-15,-590.17,recovery,3089.52
2205,505,2023-04-09,2069.28,indemnity,5158.8
2206,505,2023-11-06,1100.31,indemnity,6259.11
2207,505,2025-03-31,380.2,indemnity,6639.31
2208,506,2022-02-13,3194.75,indemnity,3194.75
2209,506,2022-10-07,1727.02,indemnity,4921.77
2210,506,2023-12-16,868.35,indemnity,5790.12
2211,506,2023-05-04,107.57,expense,5897.69
2212,506,2024-07-10,279.18,indemnity,6176.87
2213,507,2021-11-21,118224.1,indemnity,118224.1
2214,507,2023-06-29,73356.88,indemnity,191580.98
2215,507,2024-03-06,36320.02,indemnity,227901.0
2216,507,2025-09-08,12146.78,indemnity,240047.78
2217,507,2025-02-25,816.5,expense,240864.28
2218,508,2024-11-06,15486.66,indemnity,15486.66
2219,508,2025-09-13,11962.29,indemnity,27448.95
2220,508,2025-10-25,804.88,expense,28253.83
2221,509,2025-11-01,12773.87,indemnity,12773.87
2222,509,2025-06-30,1084.38,expense,13858.25
2223,510,2023-12-04,14472.13,indemnity,14472.13
2224,510,2024-10-29,10972.87,indemnity,25445.0
2225,510,2025-04-07,4900.8,indemnity,30345.8
2226,511,2023-02-01,11611.03,indemnity,11611.03
2227,511,2023-05-02,9667.45,indemnity,21278.48
2228,511,2024-09-20,4863.59,indemnity,26142.07
2229,511,2025-03-27,3219.74,indemnity,29361.81
2230,512,2024-09-12,3090.35,indemnity,3090.35
2231,512,2025-03-03,2219.83,indemnity,5310.18
2232,513,2024-08-23,12445.3,indemnity,12445.3
2233,513,2025-12-23,9457.88,indemnity,21903.18
2234,514,2021-01-26,13076.5,indemnity,13076.5
2235,514,2022-03-14,13449.58,indemnity,26526.08
2236,514,2023-04-01,7934.73,indemnity,34460.81
2237,514,2024-08-01,4181.46,indemnity,38642.27
2238,514,2024-12-05,2006.66,indemnity,40648.93
2239,514,2025-12-30,2298.09,indemnity,42947.02
2240,515,2021-06-05,7129.78,indemnity,7129.78
2241,515,2022-03-18,7571.43,indemnity,14701.21
2242,515,2023-07-19,5423.58,indemnity,20124.79
2243,515,2024-01-02,2527.44,indemnity,22652.23
2244,515,2024-10-03,1378.41,indemnity,24030.64
2245,515,2025-10-17,1133.81,indemnity,25164.45
2246,516,2021-11-16,29057.6,indemnity,29057.6
2247,516,2023-01-09,16309.05,indemnity,45366.65
2248,516,2023-09-16,8841.19,indemnity,54207.84
2249,516,2024-08-01,2876.39,indemnity,57084.23
2250,516,2024-08-18,284.04,expense,57368.27
2251,517,2024-11-30,10306.96,indemnity,10306.96
2252,517,2025-09-13,6061.53,indemnity,16368.49
2253,518,2024-07-19,34875.71,indemnity,34875.71
2254,518,2025-08-21,19378.28,indemnity,54253.99
2255,519,2025-01-02,3486.2,indemnity,3486.2
2256,519,2025-12-19,1935.19,indemnity,5421.39
2257,520,2020-11-28,5157.65,indemnity,5157.65
2258,520,2020-10-11,480.36,expense,5638.01
2259,520,2022-01-28,2777.99,indemnity,8416.0
2260,520,2022-08-22,1378.48,indemnity,9794.48
2261,520,2023-02-12,198.3,expense,9992.78
2262,520,2023-06-29,507.73,indemnity,10500.51
2263,521,2022-01-15,6795.76,indemnity,6795.76
2264,521,2023-01-09,4508.85,indemnity,11304.61
2265,521,2024-05-26,2181.14,indemnity,13485.75
2266,521,2024-11-01,694.4,indemnity,14180.15
2267,522,2021-12-06,25004.27,indemnity,25004.27
2268,522,2022-03-24,2093.05,expense,27097.32
2269,522,2023-02-02,15039.26,indemnity,42136.58
2270,522,2023-03-14,1256.56,expense,43393.14
2271,522,2023-10-26,6734.94,indemnity,50128.08
2272,522,2025-02-06,2117.49,indemnity,52245.57
2273,523,2021-05-15,3236.92,indemnity,3236.92
2274,523,2022-03-09,1967.86,indemnity,5204.78
2275,523,2024-02-15,955.77,indemnity,6160.55
2276,523,2023-12-27,-146.54,recovery,6014.01
2277,523,2024-05-16,301.6,indemnity,6315.61
2278,524,2021-12-31,6260.93,indemnity,6260.93
2279,524,2022-07-29,3611.99,indemnity,9872.92
2280,524,2024-05-12,1796.09,indemnity,11669.01
2281,524,2024-12-04,627.99,indemnity,12297.0
2282,525,2021-09-25,5970.06,indemnity,5970.06
2283,525,2022-11-04,3655.5,indemnity,9625.56
2284,525,2023-10-03,1650.52,indemnity,11276.08
2285,525,2025-01-30,580.4,indemnity,11856.48
2286,525,2024-06-22,72.01,expense,11928.49
2287,526,2024-10-11,22600.0,indemnity,22600.0
2288,526,2025-07-27,25052.32,indemnity,47652.32
2289,526,2025-12-26,15219.26,indemnity,62871.58
2290,527,2021-05-30,18217.8,indemnity,18217.8
2291,527,2022-08-05,11656.05,indemnity,29873.85
2292,527,2023-08-10,6027.4,indemnity,35901.25
2293,527,2023-08-12,816.39,expense,36717.64
2294,527,2024-06-27,1697.79,indemnity,38415.43
2295,528,2022-05-21,28484.28,indemnity,28484.28
2296,528,2022-12-01,14534.62,indemnity,43018.9
2297,528,2024-05-19,7871.04,indemnity,50889.94
2298,528,2024-07-23,2558.05,indemnity,53447.99
2299,529,2022-06-27,33229.83,indemnity,33229.83
2300,529,2024-01-21,24665.62,indemnity,57895.45
2301,529,2024-09-27,11713.61,indemnity,69609.06
2302,529,2024-06-18,1574.89,expense,71183.95
2303,529,2025-02-22,8209.16,indemnity,79393.11
2304,530,2022-11-10,14387.39,indemnity,14387.39
2305,530,2022-09-23,749.29,expense,15136.68
2306,530,2023-06-27,9665.88,indemnity,24802.56
2307,530,2024-10-24,5395.95,indemnity,30198.51
2308,530,2025-04-02,3293.5,indemnity,33492.01
2309,531,2022-03-28,40848.89,indemnity,40848.89
2310,531,2022-05-07,2313.98,expense,43162.87
2311,531,2023-09-11,30477.98,indemnity,73640.85
2312,531,2024-10-07,16077.66,indemnity,89718.51
2313,531,2025-12-12,11012.89,indemnity,100731.4
2314,531,2025-12-24,4988.05,indemnity,105719.45
2315,532,2023-11-09,10350.31,indemnity,10350.31
2316,532,2023-05-06,884.09,expense,11234.4
2317,532,2024-04-04,6839.92,indemnity,18074.32
2318,532,2025-04-20,3371.5,indemnity,21445.82
2319,532,2025-12-31,1079.42,indemnity,22525.24
2320,533,2024-08-08,39595.19,indemnity,39595.19
2321,533,2025-02-27,36026.3,indemnity,75621.49
2322,533,2025-11-14,16847.12,indemnity,92468.61
2323,534,2021-07-02,41853.14,indemnity,41853.14
2324,534,2022-07-28,31806.46,indemnity,73659.6
2325,534,2022-07-09,2756.31,expense,76415.91
2326,534,2023-04-23,15566.0,indemnity,91981.91
2327,534,2024-04-15,10502.78,indemnity,102484.69
2328,534,2024-09-05,5164.38,indemnity,107649.07
2329,534,2024-10-20,551.56,expense,108200.63
2330,535,2020-09-13,8741.0,indemnity,8741.0
2331,535,2021-12-23,6342.33,indemnity,15083.33
2332,535,2023-01-14,3380.25,indemnity,18463.58
2333,535,2024-03-10,2137.58,indemnity,20601.16
2334,535,2024-09-15,1092.96,indemnity,21694.12
2335,535,2024-09-18,99.94,expense,21794.06
2336,536,2025-11-13,36805.46,indemnity,36805.46
2337,536,2025-11-22,2492.33,expense,39297.79
2338,537,2025-06-04,5414.78,indemnity,5414.78
2339,537,2025-12-17,4089.46,indemnity,9504.24
2340,538,2023-05-01,8026.72,indemnity,8026.72
2341,538,2024-05-14,4924.56,indemnity,12951.28
2342,538,2024-12-27,654.91,expense,13606.19
2343,538,2025-03-02,2436.42,indemnity,16042.61
2344,539,2023-11-12,4374.25,indemnity,4374.25
2345,539,2024-10-13,2394.3,indemnity,6768.55
2346,539,2024-07-31,248.4,expense,7016.95
2347,539,2025-04-25,1377.58,indemnity,8394.53
2348,540,2024-03-26,1826.35,indemnity,1826.35
2349,540,2025-01-22,1267.03,indemnity,3093.38
2350,540,2025-11-14,607.25,indemnity,3700.63
2351,541,2024-03-31,19280.33,indemnity,19280.33
2352,541,2025-05-27,10759.74,indemnity,30040.07
2353,541,2025-03-15,1371.24,expense,31411.31
2354,541,2025-08-22,5561.3,indemnity,36972.61
2355,542,2021-03-25,10481.53,indemnity,10481.53
2356,542,2022-02-03,6738.41,indemnity,17219.94
2357,542,2023-01-25,3477.25,indemnity,20697.19
2358,542,2023-06-20,1139.34,indemnity,21836.53
2359,543,2020-12-19,6520.29,indemnity,6520.29
2360,543,2021-07-09,3820.29,indemnity,10340.58
2361,543,2022-08-19,1925.39,indemnity,12265.97
2362,543,2023-09-13,705.11,indemnity,12971.08
2363,543,2023-08-07,43.83,expense,13014.91
2364,544,2025-10-10,13437.26,indemnity,13437.26
2365,545,2020-12-17,35810.2,indemnity,35810.2
2366,545,2021-11-26,25432.79,indemnity,61242.99
2367,545,2021-09-21,3243.73,expense,64486.72
2368,545,2022-09-16,11449.09,indemnity,75935.81
2369,545,2022-12-16,-919.26,recovery,75016.55
2370,545,2024-05-30,3818.7,indemnity,78835.25
2371,546,2022-04-19,12125.93,indemnity,12125.93
2372,546,2022-10-16,1256.31,expense,13382.24
2373,546,2023-09-28,12703.27,indemnity,26085.51
2374,546,2025-01-08,8668.62,indemnity,34754.13
2375,546,2025-10-21,4202.86,indemnity,38956.99
2376,547,2021-01-05,26832.29,indemnity,26832.29
2377,547,2022-02-27,18709.59,indemnity,45541.88
2378,547,2023-05-10,10589.05,indemnity,56130.93
2379,547,2024-08-15,6799.75,indemnity,62930.68
2380,547,2025-08-18,3166.33,indemnity,66097.01
2381,548,2021-09-22,4414.47,indemnity,4414.47
2382,548,2022-04-25,3454.25,indemnity,7868.72
2383,548,2023-06-30,1607.54,indemnity,9476.26
2384,548,2024-09-04,1149.26,indemnity,10625.52
2385,548,2024-06-24,127.1,expense,10752.62
2386,548,2025-09-11,575.19,indemnity,11327.81
2387,549,2021-09-02,8470.61,indemnity,8470.61
2388,549,2023-04-07,6063.57,indemnity,14534.18
2389,549,2022-11-17,535.44,expense,15069.62
2390,549,2024-01-05,2935.81,indemnity,18005.43
2391,549,2024-07-14,2133.49,indemnity,20138.92
2392,549,2025-07-23,967.15,indemnity,21106.07
2393,550,2023-02-21,7966.23,indemnity,7966.23
2394,550,2023-02-23,544.61,expense,8510.84
2395,550,2024-10-10,4564.86,indemnity,13075.7
2396,550,2024-11-12,375.15,expense,13450.85
2397,550,2025-06-30,2186.49,indemnity,15637.34
2398,551,2023-05-31,31541.96,indemnity,31541.96
2399,551,2025-01-01,19314.8,indemnity,50856.76
2400,551,2025-11-29,9333.23,indemnity,60189.99
2401,552,2023-09-06,9315.7,indemnity,9315.7
2402,552,2024-04-22,5809.35,indemnity,15125.05
2403,552,2025-02-05,2739.07,indemnity,17864.12
2404,552,2025-10-20,242.27,expense,18106.39
2405,552,2025-11-09,936.15,indemnity,19042.54
2406,552,2025-12-22,105.08,expense,19147.62
2407,553,2025-12-30,72931.02,indemnity,72931.02
2408,554,2023-10-14,8747.57,indemnity,8747.57
2409,554,2024-05-20,4661.75,indemnity,13409.32
2410,554,2025-05-07,2448.31,indemnity,15857.63
2411,555,2024-06-17,93938.83,indemnity,93938.83
2412,555,2025-03-16,72748.74,indemnity,166687.57
2413,556,2024-09-05,3047.89,indemnity,3047.89
2414,556,2025-09-09,2322.46,indemnity,5370.35
2415,557,2023-08-28,9698.75,indemnity,9698.75
2416,557,2025-03-31,6194.38,indemnity,15893.13
2417,557,2025-10-21,2966.11,indemnity,18859.24
2418,558,2022-06-02,62090.34,indemnity,62090.34
2419,558,2022-09-15,8570.58,expense,70660.92
2420,558,2023-05-01,38379.18,indemnity,109040.1
2421,558,2024-11-09,18203.66,indemnity,127243.76
2422,558,2025-06-27,6773.05,indemnity,134016.81
2423,559,2020-09-25,3988.64,indemnity,3988.64
2424,559,2021-07-04,3197.99,indemnity,7186.63
2425,559,2022-10-25,1606.7,indemnity,8793.33
2426,559,2023-12-02,1078.93,indemnity,9872.26
2427,559,2025-04-10,565.94,indemnity,10438.2
2428,559,2025-04-21,69.95,expense,10508.15
2429,560,2022-03-12,43382.38,indemnity,43382.38
2430,560,2022-11-11,45806.01,indemnity,89188.39
2431,560,2024-06-29,30610.75,indemnity,119799.14
2432,560,2025-05-06,14671.08,indemnity,134470.22
2433,560,2025-12-20,8002.53,indemnity,142472.75
2434,561,2021-02-10,6048.27,indemnity,6048.27
2435,561,2022-01-24,3417.65,indemnity,9465.92
2436,561,2023-10-05,1776.46,indemnity,11242.38
2437,561,2024-03-10,540.74,indemnity,11783.12
2438,562,2021-10-03,10018.14,indemnity,10018.14
2439,562,2022-03-19,4975.1,indemnity,14993.24
2440,562,2022-12-10,-713.34,recovery,14279.9
2441,562,2023-05-07,3121.43,indemnity,17401.33
2442,562,2024-08-14,848.31,indemnity,18249.64
2443,563,2021-08-04,39834.89,indemnity,39834.89
2444,563,2022-06-11,29651.62,indemnity,69486.51
2445,563,2022-02-08,-3214.99,recovery,66271.52
2446,563,2023-12-22,14171.74,indemnity,80443.26
2447,563,2024-09-14,10724.86,indemnity,91168.12
2448,563,2025-06-06,5343.54,indemnity,96511.66
2449,563,2025-01-07,-310.8,recovery,96200.86
2450,564,2023-08-27,4646.34,indemnity,4646.34
2451,564,2023-09-16,462.23,expense,5108.57
2452,564,2024-07-03,2641.95,indemnity,7750.52
2453,564,2025-08-05,1379.16,indemnity,9129.68
2454,564,2025-12-10,468.77,indemnity,9598.45
2455,564,2025-12-18,58.18,expense,9656.63
2456,565,2021-07-26,15775.92,indemnity,15775.92
2457,565,2022-09-30,11155.66,indemnity,26931.58
2458,565,2023-01-18,1217.15,expense,28148.73
2459,565,2023-07-17,5153.72,indemnity,33302.45
2460,565,2025-02-28,1541.03,indemnity,34843.48
2461,566,2021-08-04,10611.2,indemnity,10611.2
2462,566,2022-12-20,6672.36,indemnity,17283.56
2463,566,2023-09-07,3604.63,indemnity,20888.19
2464,566,2025-06-07,1141.59,indemnity,22029.78
2465,566,2025-02-21,60.85,expense,22090.63
2466,567,2021-05-08,162426.07,indemnity,162426.07
2467,567,2022-10-27,81677.55,indemnity,244103.62
2468,567,2024-01-07,43474.92,indemnity,287578.54
2469,567,2024-10-28,14136.86,indemnity,301715.4
2470,568,2022-01-26,9407.28,indemnity,9407.28
2471,568,2023-02-27,5761.26,indemnity,15168.54
2472,568,2024-01-29,2715.17,indemnity,17883.71
2473,568,2024-09-01,999.33,indemnity,18883.04
2474,569,2024-03-22,11734.94,indemnity,11734.94
2475,569,2025-07-03,8631.65,indemnity,20366.59
2476,569,2025-11-13,497.22,expense,20863.81
2477,569,2025-12-30,4393.74,indemnity,25257.55
2478,570,2022-11-16,4664.26,indemnity,4664.26
2479,570,2023-09-13,2801.03,indemnity,7465.29
2480,570,2024-07-28,1400.51,indemnity,8865.8
2481,570,2025-11-30,473.1,indemnity,9338.9
2482,570,2025-11-20,61.95,expense,9400.85
2483,571,2022-02-27,8251.03,indemnity,8251.03
2484,571,2023-05-14,6065.21,indemnity,14316.24
2485,571,2024-03-31,3109.56,indemnity,17425.8
2486,571,2025-06-01,2179.34,indemnity,19605.14
2487,571,2025-09-27,1141.04,indemnity,20746.18
2488,572,2025-12-31,3905.91,indemnity,3905.91
2489,573,2025-06-24,13205.87,indemnity,13205.87
2490,573,2025-04-28,-1713.1,recovery,11492.77
2491,574,2024-07-21,29460.48,indemnity,29460.48
2492,574,2025-10-01,21436.51,indemnity,50896.99
2493,574,2025-12-14,10737.15,indemnity,61634.14
2494,574,2025-11-20,896.96,expense,62531.1
2495,575,2023-10-18,34183.64,indemnity,34183.64
2496,575,2024-06-09,28258.76,indemnity,62442.4
2497,575,2025-09-12,14547.53,indemnity,76989.93
2498,575,2025-12-13,9537.77,indemnity,86527.7
2499,576,2021-07-30,29980.98,indemnity,29980.98
2500,576,2022-11-11,20325.04,indemnity,50306.02
2501,576,2023-02-17,10599.2,indemnity,60905.22
2502,576,2024-10-18,3393.53,indemnity,64298.75
2503,576,2024-10-17,307.91,expense,64606.66
2504,577,2021-09-23,32810.48,indemnity,32810.48
2505,577,2022-01-28,19074.9,indemnity,51885.38
2506,577,2022-10-05,10174.0,indemnity,62059.38
2507,577,2024-05-06,3114.44,indemnity,65173.82
2508,578,2022-04-18,13671.31,indemnity,13671.31
2509,578,2022-11-16,9147.55,indemnity,22818.86
2510,578,2024-03-23,4605.36,indemnity,27424.22
2511,578,2025-08-07,1405.22,indemnity,28829.44
2512,579,2021-07-05,8770.54,indemnity,8770.54
2513,579,2022-10-26,4634.6,indemnity,13405.14
2514,579,2023-05-10,2575.99,indemnity,15981.13
2515,579,2024-09-20,759.94,indemnity,16741.07
2516,579,2024-05-27,106.19,expense,16847.26
2517,580,2021-12-18,4559.55,indemnity,4559.55
2518,580,2022-04-04,2353.63,indemnity,6913.18
2519,580,2023-02-20,1235.92,indemnity,8149.1
2520,580,2024-02-17,414.19,indemnity,8563.29
2521,581,2022-03-24,22140.74,indemnity,22140.74
2522,581,2023-04-14,13029.12,indemnity,35169.86
2523,581,2024-03-19,6899.83,indemnity,42069.69
2524,581,2024-10-04,2314.05,indemnity,44383.74
2525,582,2021-10-27,4849.07,indemnity,4849.07
2526,582,2021-08-28,414.81,expense,5263.88
2527,582,2022-08-22,2936.97,indemnity,8200.85
2528,582,2023-11-18,1328.32,indemnity,9529.17
2529,582,2024-11-10,542.01,indemnity,10071.18
2530,583,2020-10-21,12326.63,indemnity,12326.63
2531,583,2022-06-23,7582.86,indemnity,19909.49
2532,583,2022-12-25,3668.02,indemnity,23577.51
2533,583,2024-01-25,1294.07,indemnity,24871.58
2534,583,2024-03-04,156.53,expense,25028.11
2535,584,2021-09-29,40943.29,indemnity,40943.29
2536,584,2023-01-10,27028.84,indemnity,67972.13
2537,584,2024-03-03,12325.53,indemnity,80297.66
2538,584,2024-12-07,4212.83,indemnity,84510.49
2539,585,2022-07-16,25839.56,indemnity,25839.56
2540,585,2022-11-28,1889.55,expense,27729.11
2541,585,2023-09-20,16267.1,indemnity,43996.21
2542,585,2025-01-29,8491.57,indemnity,52487.78
2543,585,2025-09-08,2710.77,indemnity,55198.55
2544,586,2024-08-16,24268.4,indemnity,24268.4
2545,586,2024-10-31,13405.91,indemnity,37674.31
2546,586,2025-12-24,7870.24,indemnity,45544.55
2547,586,2025-10-25,605.87,expense,46150.42
2548,587,2022-04-17,5282.17,indemnity,5282.17
2549,587,2023-07-14,3886.01,indemnity,9168.18
2550,587,2024-09-07,2033.86,indemnity,11202.04
2551,587,2025-12-25,1375.85,indemnity,12577.89
2552,588,2022-08-10,8567.45,indemnity,8567.45
2553,588,2022-11-26,7262.15,indemnity,15829.6
2554,588,2023-11-28,3379.57,indemnity,19209.17
2555,588,2025-06-20,2343.59,indemnity,21552.76
2556,588,2025-12-30,1143.61,indemnity,22696.37
2557,588,2025-12-14,-148.66,recovery,22547.71
2558,589,2022-06-30,10473.32,indemnity,10473.32
2559,589,2023-02-24,5919.55,indemnity,16392.87
2560,589,2024-10-10,2984.42,indemnity,19377.29
2561,589,2024-01-23,364.44,expense,19741.73
2562,589,2025-06-09,962.79,indemnity,20704.52
2563,590,2023-08-09,17837.72,indemnity,17837.72
2564,590,2025-06-29,10426.51,indemnity,28264.23
2565,590,2025-10-19,5143.31,indemnity,33407.54
2566,591,2021-01-15,28092.82,indemnity,28092.82
2567,591,2022-03-21,20188.64,indemnity,48281.46
2568,591,2023-07-10,9711.45,indemnity,57992.91
2569,591,2024-03-18,6687.2,indemnity,64680.11
2570,591,2025-05-19,3278.82,indemnity,67958.93
2571,592,2021-11-17,15047.76,indemnity,15047.76
2572,592,2022-03-23,833.69,expense,15881.45
2573,592,2023-04-29,8236.94,indemnity,24118.39
2574,592,2022-12-08,633.67,expense,24752.06
2575,592,2024-03-29,4791.64,indemnity,29543.7
2576,592,2024-07-09,1531.16,indemnity,31074.86
2577,593,2021-07-08,1910.23,indemnity,1910.23
2578,593,2022-11-03,1073.86,indemnity,2984.09
2579,593,2022-05-04,155.39,expense,3139.48
2580,593,2023-08-22,526.07,indemnity,3665.55
2581,593,2024-05-19,163.46,indemnity,3829.01
2582,594,2020-11-16,15775.35,indemnity,15775.35
2583,594,2022-07-15,12251.06,indemnity,28026.41
2584,594,2023-01-02,6109.04,indemnity,34135.45
2585,594,2023-04-18,437.62,expense,34573.07
2586,594,2023-12-13,3779.49,indemnity,38352.56
2587,594,2025-08-09,1978.97,indemnity,40331.53
2588,595,2021-09-15,3798.68,indemnity,3798.68
2589,595,2023-01-30,3067.28,indemnity,6865.96
2590,595,2024-03-07,1643.4,indemnity,8509.36
2591,595,2024-10-07,1123.32,indemnity,9632.68
2592,595,2025-12-16,530.2,indemnity,10162.88
2593,596,2022-11-22,616438.6,indemnity,616438.6
2594,596,2023-05-09,58329.59,indemnity,674768.19
2595,597,2022-07-08,5415.05,indemnity,5415.05
2596,597,2023-07-03,3850.82,indemnity,9265.87
2597,597,2024-04-28,2100.95,indemnity,11366.82
2598,597,2025-05-13,1271.91,indemnity,12638.73
2599,597,2025-11-16,667.14,indemnity,13305.87
2600,598,2021-10-09,6496.19,indemnity,6496.19
2601,598,2022-12-13,3934.95,indemnity,10431.14
2602,598,2024-01-26,1994.93,indemnity,12426.07
2603,598,2023-10-20,171.14,expense,12597.21
2604,598,2025-05-25,660.46,indemnity,13257.67
2605,598,2025-06-19,94.48,expense,13352.15
2606,599,2022-08-19,4751.74,indemnity,4751.74
2607,599,2022-02-12,-353.2,recovery,4398.54
2608,599,2023-07-25,3126.0,indemnity,7524.54
2609,599,2024-05-15,1393.64,indemnity,8918.18
2610,599,2025-06-04,513.64,indemnity,9431.82
2611,599,2025-02-01,64.63,expense,9496.45
2612,600,2021-02-27,14403.46,indemnity,14403.46
2613,600,2021-11-13,10806.17,indemnity,25209.63
2614,600,2023-02-02,5831.01,indemnity,31040.64
2615,600,2023-10-10,3583.79,indemnity,34624.43
2616,600,2025-04-12,1926.93,indemnity,36551.36
2617,601,2022-07-11,15255.04,indemnity,15255.04
2618,601,2022-01-12,1398.97,expense,16654.01
2619,601,2022-10-29,9279.61,indemnity,25933.62
2620,601,2023-01-09,1360.52,expense,27294.14
2621,601,2024-01-30,4240.9,indemnity,31535.04
2622,601,2023-11-10,461.51,expense,31996.55
2623,601,2024-12-22,1529.65,indemnity,33526.2
2624,602,2022-03-29,11541.34,indemnity,11541.34
2625,602,2022-08-22,-1042.56,recovery,10498.78
2626,602,2023-05-28,7019.52,indemnity,17518.3
2627,602,2024-11-09,3594.0,indemnity,21112.3
2628,602,2025-05-22,1158.14,indemnity,22270.44
2629,603,2022-03-17,7146.71,indemnity,7146.71
2630,603,2023-03-15,4470.43,indemnity,11617.14
2631,603,2023-09-17,2070.65,indemnity,13687.79
2632,603,2024-11-14,731.52,indemnity,14419.31
2633,603,2024-09-07,62.61,expense,14481.92
2634,604,2020-06-23,24073.65,indemnity,24073.65
2635,604,2021-11-10,12824.69,indemnity,36898.34
2636,604,2022-11-09,7435.09,indemnity,44333.43
2637,604,2023-08-23,2305.05,indemnity,46638.48
2638,605,2020-03-24,7231.77,indemnity,7231.77
2639,605,2021-08-13,4396.75,indemnity,11628.52
2640,605,2023-02-16,2076.51,indemnity,13705.03
2641,605,2023-05-10,758.07,indemnity,14463.1
2642,605,2023-09-30,99.47,expense,14562.57
2643,606,2020-10-18,37286.6,indemnity,37286.6
2644,606,2021-07-18,23232.77,indemnity,60519.37
2645,606,2022-08-18,10984.84,indemnity,71504.21
2646,606,2023-12-28,4157.8,indemnity,75662.01
2647,607,2021-02-22,13416.77,indemnity,13416.77
2648,607,2022-11-22,7247.2,indemnity,20663.97
2649,607,2022-07-16,363.42,expense,21027.39
2650,607,2023-04-30,3854.67,indemnity,24882.06
2651,607,2024-11-01,1233.3,indemnity,26115.36
2652,608,2023-12-17,5257.23,indemnity,5257.23
2653,608,2024-09-18,3008.84,indemnity,8266.07
2654,608,2025-10-20,1527.09,indemnity,9793.16
